 nr   factor              I                           I.sum               Ca+2.logact                 Ca+2.liter          pH                          H+.liter            H2CO3.logact                H2CO3.liter         Calcite.un                  Calcite.eq         
                                                      0.0                                             1.00000000e-1                                  -2.00000000e-1                                   2.00000000e-2                                   0.0                

 98.0 -0.3560346736528176 2.78709677e-1            X -1.85340601e-1      -1.60551450               X  9.30196885e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.90592415         
 99.0 -0.0744861248379325 1.78709677e-1            X  2.46448999e-2      -1.54222069               X  9.55160637e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69010070         
 100. -0.3560346736528175 2.78709677e-1            X -1.85345176e-1      -1.60551984               X  9.30185447e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.90592549         
 101. -0.0744861248379326 1.78709677e-1            X  2.46444565e-2      -1.54222120               X  9.55159528e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69010083         
 102. -0.3560346736528174 2.78709677e-1            X -1.85345409e-1      -1.60552011               X  9.30184865e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.90592556         
 103. -0.0744861248379326 1.78709677e-1            X  2.46444340e-2      -1.54222122               X  9.55159472e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69010083         
 104. -0.3560346736528176 2.78709677e-1            X -1.85345421e-1      -1.60552013               X  9.30184835e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.90592556         
 105. -0.0744861248379326 1.78709677e-1            X  2.46444328e-2      -1.54222123               X  9.55159469e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69010083         
 106. -0.3560346736528174 2.78709677e-1            X -1.85345421e-1      -1.60552013               X  9.30184834e-2       13.1000000               X  8.69319831e-14     -24.0211827               X  1.18080851e-14     -1.00000000e-3              -1.90592556         
 107. -0.0744861248379326 1.78709677e-1            X  2.46444328e-2      -1.54222123               X  9.55159469e-2       13.0000000               X  2.84412619e-15     -23.0211827               X  6.61439281e-14     -1.00000000e-3              -1.69010083         
